Ano;Semestre;Nome Mantenedora;CÛdigo e-MEC da Mantenedora;CNPJ da mantenedora;Nome da IES;CÛdigo e-MEC da IES;OrganizaÁ„o AcadÍmica da IES;UF da IES;MunicÌpio da IES;Nome do Local de oferta;CÛdigo do Local de Oferta;MunicÌpio do Local de Oferta;UF do Local de Oferta;Nome da Microregi„o;CÛdigo da Microregi„o;CÛdigo da Mesorregi„o;Nome da Mesorregi„o;¡rea do conhecimento;Sub·rea do conhecimento;CÛd. Do Grupo de PreferÍncia; Nota de Corte GP ;CÛdigo do Curso;Nome do Curso;Turno;Grau;Conceito;Vagas autorizadas e-mec;Vagas ofertadas FIES;Vagas alÈm da Oferta;Vagas ocupadas; Valor bruto do curso ; 1 Semestre Bruto ; 2 Semestre Bruto ; 3 Semestre Bruto ; 4 Semestre Bruto ; 5 Semestre Bruto ; 6 Semestre Bruto ; 7 Semestre Bruto ; 8 Semestre Bruto ; 9 Semestre Bruto ; 10 Semestre Bruto ; 11 Semestre Bruto ; 12 Semestre Bruto ; Valor do curso para o Fies ; 1 Semestre Fies ; 2 Semestre Fies ; 3 Semestre Fies ; 4 Semestre Fies ; 5 Semestre Fies ; 6 Semestre Fies ; 7 Semestre Fies ; 8 Semestre Fies ; 9 Semestre Fies ; 10 Semestre Fies ; 11 Semestre Fies ; 12 Semestre Fies 
2021;1;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A;16452;04310392000146;FACULDADE ANHANGUERA DE JOINVILLE;5668;Faculdade ;SC;Joinville;CAMPUS  - JOINVILLE - GL”RIA;660101;Joinville;SC;Joinville;42008;4202;Norte Catarinense;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;121439; 579,12 ;1303507;PSICOLOGIA;NOTURNO;Bacharelado;3;80;24;56;1; 105.596,76 ; 8.239,68 ; 9.271,86 ; 10.609,62 ; 8.351,16 ; 10.924,50 ; 11.919,60 ; 12.040,38 ; 12.097,80 ; 11.958,36 ; 10.183,80 ; -   ; -   ; 71.236,47 ; 5.273,40 ; 5.934,00 ; 6.605,14 ; 4.691,88 ; 7.730,46 ; 8.371,13 ; 8.520,08 ; 8.496,27 ; 8.462,03 ; 7.152,08 ; -   ; -   
2021;1;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;545;02608755000107;FACULDADE EST¡CIO DE NATAL;2460;Faculdade ;RN;Natal;ALEXANDRINO;659158;Natal;RN;Natal;24018;2404;Leste Potiguar;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;118735; 549,16 ;54296;ADMINISTRA«√O;NOTURNO;Bacharelado;3;225;67;158;0; 34.278,88 ; 4.284,86 ; 4.284,86 ; 4.284,86 ; 4.284,86 ; 4.284,86 ; 4.284,86 ; 4.284,86 ; 4.284,86 ; -   ; -   ; -   ; -   ; 23.995,20 ; 2.999,40 ; 2.999,40 ; 2.999,40 ; 2.999,40 ; 2.999,40 ; 2.999,40 ; 2.999,40 ; 2.999,40 ; -   ; -   ; -   ; -   
2021;1;UNIAO EDUCACIONAL DE CASCAVEL - UNIVEL LTDA;647;80882772000133;CENTRO UNIVERSIT√ÅRIO UNIVEL;918;Centro Universit·rio;PR;Cascavel;CAMPUS  - CASCAVEL - SANTA CRUZ;658167;Cascavel;PR;Cascavel;41023;4106;Oeste Paranaense;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;121207; 579,94 ;1404785;PSICOLOGIA;NOTURNO;Bacharelado;5;70;35;0;5; 99.684,60 ; 9.968,46 ; 9.968,46 ; 9.968,46 ; 9.968,46 ; 9.968,46 ; 9.968,46 ; 9.968,46 ; 9.968,46 ; 9.968,46 ; 9.968,46 ; -   ; -   ; 71.772,90 ; 7.177,29 ; 7.177,29 ; 7.177,29 ; 7.177,29 ; 7.177,29 ; 7.177,29 ; 7.177,29 ; 7.177,29 ; 7.177,29 ; 7.177,29 ; -   ; -   
2021;1;UNIAO EDUCACIONAL DE CASCAVEL - UNIVEL LTDA;647;80882772000133;CENTRO UNIVERSIT√ÅRIO UNIVEL;918;Centro Universit·rio;PR;Cascavel;CAMPUS  - CASCAVEL - SANTA CRUZ;658167;Cascavel;PR;Cascavel;41023;4106;Oeste Paranaense;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;121206; 596,72 ;17534;CI√äNCIAS CONT√ÅBEIS;NOTURNO;Bacharelado;4;230;92;0;2; 39.495,84 ; 4.936,98 ; 4.936,98 ; 4.936,98 ; 4.936,98 ; 4.936,98 ; 4.936,98 ; 4.936,98 ; 4.936,98 ; -   ; -   ; -   ; -   ; 35.546,24 ; 4.443,28 ; 4.443,28 ; 4.443,28 ; 4.443,28 ; 4.443,28 ; 4.443,28 ; 4.443,28 ; 4.443,28 ; -   ; -   ; -   ; -   
2021;1;UNIAO EDUCACIONAL DE CASCAVEL - UNIVEL LTDA;647;80882772000133;CENTRO UNIVERSIT√ÅRIO UNIVEL;918;Centro Universit·rio;PR;Cascavel;CAMPUS  - CASCAVEL - SANTA CRUZ;658167;Cascavel;PR;Cascavel;41023;4106;Oeste Paranaense;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA MEC¬NICA, AERON¡UTICA, NAVAL E CURSOS RELACIONADOS;121184; 535,34 ;1322511;ENGENHARIA MEC¬NICA;NOTURNO;Bacharelado;4;120;48;0;2; 111.793,20 ; 11.179,32 ; 11.179,32 ; 11.179,32 ; 11.179,32 ; 11.179,32 ; 11.179,32 ; 11.179,32 ; 11.179,32 ; 11.179,32 ; 11.179,32 ; -   ; -   ; 80.491,10 ; 8.049,11 ; 8.049,11 ; 8.049,11 ; 8.049,11 ; 8.049,11 ; 8.049,11 ; 8.049,11 ; 8.049,11 ; 8.049,11 ; 8.049,11 ; -   ; -   
2021;1;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;545;02608755000107;Faculdade Est·cio de Curitiba;1817;Faculdade ;PR;Curitiba;CURITIBA;1047334;Curitiba;PR;Curitiba;41037;4110;Metropolitana de Curitiba;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;121350; 641,78 ;1405007;PSICOLOGIA;MATUTINO;Bacharelado;4;60;24;36;1; 95.991,40 ; 9.599,14 ; 9.599,14 ; 9.599,14 ; 9.599,14 ; 9.599,14 ; 9.599,14 ; 9.599,14 ; 9.599,14 ; 9.599,14 ; 9.599,14 ; -   ; -   ; 67.194,00 ; 6.719,40 ; 6.719,40 ; 6.719,40 ; 6.719,40 ; 6.719,40 ; 6.719,40 ; 6.719,40 ; 6.719,40 ; 6.719,40 ; 6.719,40 ; -   ; -   
2021;1;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;545;02608755000107;Centro Universit·rio Est·cio da Bahia;1058;Centro Universit·rio;BA;Salvador;GILBERTO GIL;658226;Salvador;BA;Salvador;29021;2905;Metropolitana de Salvador;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA CIVIL E AMBIENTAL, ARQUITETURA E CURSOS RELACIONADOS;119376; 608,66 ;109678;ENGENHARIA CIVIL;NOTURNO;Bacharelado;3;400;120;280;1; 86.562,90 ; 8.656,29 ; 8.656,29 ; 8.656,29 ; 8.656,29 ; 8.656,29 ; 8.656,29 ; 8.656,29 ; 8.656,29 ; 8.656,29 ; 8.656,29 ; -   ; -   ; 60.594,00 ; 6.059,40 ; 6.059,40 ; 6.059,40 ; 6.059,40 ; 6.059,40 ; 6.059,40 ; 6.059,40 ; 6.059,40 ; 6.059,40 ; 6.059,40 ; -   ; -   
2021;1;SOCIEDADE DE EDUCACAO TIRADENTES S.A;274;13013263000187;UNIVERSIDADE TIRADENTES;398;Universidade;SE;Aracaju;CAMPUS ARACAJU FAROL¬NDIA;657873;Aracaju;SE;Aracaju;28011;2803;Leste Sergipano;CURSOS DA AREA DE SAUDE;SERVI«O SOCIAL, FONOAUDIOLOGIA, TERAPIA OCUPACIONAL E CURSOS RELACIONADOS;119145; 453,62 ;1190826;RADIOLOGIA;NOTURNO;TecnolÛgico;4;50;20;0;1; 25.100,28 ; 4.183,38 ; 4.183,38 ; 4.183,38 ; 4.183,38 ; 4.183,38 ; 4.183,38 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.100,28 ; 4.183,38 ; 4.183,38 ; 4.183,38 ; 4.183,38 ; 4.183,38 ; 4.183,38 ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA;16248;15121017000174;Faculdade UNIRB - ARAPIRACA;3182;Faculdade ;AL;Arapiraca;UNIRB ARAPIRACA;1073447;Arapiraca;AL;Arapiraca;27006;2702;Agreste Alagoano;CURSOS NAO PRIORITARIOS;AGRONOMIA, ZOOTECNIA, ENGENHARIA FLORESTAL E CURSOS RELACIONADOS;119065; 494,06 ;1404361;ENGENHARIA AGRON‘MICA;MATUTINO;Bacharelado;4;100;40;60;0; 91.680,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; -   ; -   ; 91.680,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; 9.168,00 ; -   ; -   
2021;1;UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA;16248;15121017000174;FACULDADE DE GESTAO E NEGOCIOS DE SALVADOR;14996;Faculdade ;BA;Salvador;FGN SALVADOR PATAMARES;1076209;Salvador;BA;Salvador;29021;2905;Metropolitana de Salvador;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;119412; 533,60 ;1136109;ADMINISTRA«√O;MATUTINO;Bacharelado;3;100;30;70;0; 50.208,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; -   ; -   ; -   ; -   ; 50.208,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; 6.276,00 ; -   ; -   ; -   ; -   
2021;1;UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA;16248;15121017000174;FACULDADE DE GESTAO E NEGOCIOS DE SALVADOR;14996;Faculdade ;BA;Salvador;FGN SALVADOR PATAMARES;1076209;Salvador;BA;Salvador;29021;2905;Metropolitana de Salvador;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;119409; 566,06 ;1349421;PSICOLOGIA;NOTURNO;Bacharelado;4;150;60;90;0; 77.700,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; -   ; -   ; 77.700,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; 7.770,00 ; -   ; -   
2021;1;YDUQS EDUCACIONAL LTDA.;1174;03681572000171;Centro Universit·rio Facid Wyden;1734;Centro Universit·rio;PI;Teresina;TERESINA - HORTO FLORESTAL;658725;Teresina;PI;Teresina;22003;2202;Centro-Norte Piauiense;CURSOS NAO PRIORITARIOS;DAN«A, TEOLOGIA, MÕDIAS SOCIAIS, DESIGN DE INTERIORES E CURSOS RELACIONADOS;118456; 457,46 ;1284575;DESIGN DE INTERIORES;NOTURNO;TecnolÛgico;4;30;12;0;0; 17.938,20 ; 4.484,55 ; 4.484,55 ; 4.484,55 ; 4.484,55 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 17.938,20 ; 4.484,55 ; 4.484,55 ; 4.484,55 ; 4.484,55 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;ASSOCIACAO EDUCATIVA EVANGELICA;267;01060102000165;CENTRO UNIVERSIT√ÅRIO DE AN√ÅPOLIS;384;Centro Universit·rio;GO;An·polis;UNIDADE SEDE;657866;An·polis;GO;An·polis;52007;5203;Centro Goiano;CURSOS NAO PRIORITARIOS;AGRONOMIA, ZOOTECNIA, ENGENHARIA FLORESTAL E CURSOS RELACIONADOS;122116; 481,66 ;1134875;AGRONOMIA;NOTURNO;Bacharelado;4;120;24;0;0; 75.841,20 ; 7.673,52 ; 7.673,52 ; 7.673,52 ; 7.450,02 ; 7.673,52 ; 7.450,02 ; 7.673,52 ; 7.450,02 ; 7.673,52 ; 7.450,02 ; -   ; -   ; 69.774,12 ; 7.059,66 ; 7.059,66 ; 7.059,66 ; 6.854,04 ; 7.059,66 ; 6.854,04 ; 7.059,66 ; 6.854,04 ; 7.059,66 ; 6.854,04 ; -   ; -   
2021;1;FACS SERVICOS EDUCACIONAIS LTDA;268;13526884000164;UNIVERSIDADE SALVADOR;385;Universidade;BA;Salvador;CAMPUS PROFESSOR BARROS;6999;Salvador;BA;Salvador;29021;2905;Metropolitana de Salvador;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;119351; 567,70 ;115300;FISIOTERAPIA;MATUTINO;Bacharelado;3;180;54;0;2; 84.148,80 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; -   ; -   ; -   ; -   ; 84.148,80 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; 10.518,60 ; -   ; -   ; -   ; -   
2021;1;SOCIEDADE DE ENSINO SUPERIOR TOLEDO LTDA.;85;43767540000108;CENTRO UNIVERSIT¡RIO TOLEDO;1418;Centro Universit·rio;SP;AraÁatuba;ARA«ATUBA;658465;AraÁatuba;SP;AraÁatuba;35017;3503;Ara˛atuba;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;PEDAGOGIA;120453; 559,10 ;20644;PEDAGOGIA;NOTURNO;Licenciatura;4;150;60;90;0; 29.639,60 ; 3.704,95 ; 3.704,95 ; 3.704,95 ; 3.704,95 ; 3.704,95 ; 3.704,95 ; 3.704,95 ; 3.704,95 ; -   ; -   ; -   ; -   ; 25.872,00 ; 3.234,00 ; 3.234,00 ; 3.234,00 ; 3.234,00 ; 3.234,00 ; 3.234,00 ; 3.234,00 ; 3.234,00 ; -   ; -   ; -   ; -   
2021;1;SOCIEDADE EDUCACIONAL DO VALE DO ITAPOCU S/S LTDA.;1177;03819722000160;FACULDADE DO VALE DO ITAJAÕ MIRIM;2755;Faculdade ;SC;Brusque;UNIASSELVI BRUSQUE;1091105;Brusque;SC;Blumenau;42012;4204;Vale do ItajaÌ;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA EL…TRICA, ELETR‘NICA, DA COMPUTA«√O E CURSOS RELACIONADOS;121477; 491,34 ;1205004;ENGENHARIA EL…TRICA;NOTURNO;Bacharelado;3;200;3;0;1; 69.657,40 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; -   ; -   ; 69.657,40 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; 6.965,74 ; -   ; -   
2021;1;SOCIEDADE EDUCACIONAL EDICE PORTELA LTDA;1629;41548546000169;CENTRO UNIVERSIT¡RIO ATENEU;2497;Centro Universit·rio;CE;Fortaleza;CENTRO UNIVERSIT√ÅRIO ATENEU SEDE;659178;Fortaleza;CE;Fortaleza;23016;2303;Metropolitana de Fortaleza;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;118576; 610,84 ;72501;CI√äNCIAS CONT√ÅBEIS;NOTURNO;Bacharelado;3;250;75;175;0; 37.013,28 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; -   ; -   ; -   ; -   ; 37.013,28 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; 4.626,66 ; -   ; -   ; -   ; -   
2021;1;SOCIEDADE EDUCACIONAL EDICE PORTELA LTDA;1629;41548546000169;CENTRO UNIVERSIT¡RIO ATENEU;2497;Centro Universit·rio;CE;Fortaleza;Unidade AcadÍmica Lagoa de Messejana;1056112;Fortaleza;CE;Fortaleza;23016;2303;Metropolitana de Fortaleza;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA DE PRODU«√O, DE MATERIAIS E CURSOS RELACIONADOS;118539; 549,52 ;1258666;ENGENHARIA DE PRODU«√O;NOTURNO;Bacharelado;3;110;33;77;1; 74.880,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; -   ; -   ; 74.880,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; 7.488,00 ; -   ; -   
2021;1;ASSOCIACAO DE ENSINO SUPERIOR DOS INCONFIDENTES - ASESI;1209;03647480000175;Faculdade Alis de Itabirito;17348;Faculdade ;MG;Itabirito;MATOZINHOS;1056630;Itabirito;MG;Ouro Preto;31033;3107;Metropolitana de Belo Horizonte;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA DE PRODU«√O, DE MATERIAIS E CURSOS RELACIONADOS;119699; 495,54 ;1172589;ENGENHARIA DE PRODU«√O;NOTURNO;Bacharelado;3;90;11;0;0; 74.041,20 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; -   ; -   ; 74.041,20 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; 7.404,12 ; -   ; -   
2021;1;CENTRO EDUCACIONAL MARIA MILZA LTDA - ME;1616;00543858000100;FACULDADE MARIA MILZA;2474;Faculdade ;BA;Cruz das Almas;NOVA CANA√;1058794;Cruz das Almas;BA;Santo AntÙnio de Jesus;29020;2905;Metropolitana de Salvador;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;119353; 503,28 ;71095;ENFERMAGEM;NOTURNO;Bacharelado;5;50;25;15;3; 67.320,00 ; 6.732,00 ; 6.732,00 ; 6.732,00 ; 6.732,00 ; 6.732,00 ; 6.732,00 ; 6.732,00 ; 6.732,00 ; 6.732,00 ; 6.732,00 ; -   ; -   ; 63.954,00 ; 6.395,40 ; 6.395,40 ; 6.395,40 ; 6.395,40 ; 6.395,40 ; 6.395,40 ; 6.395,40 ; 6.395,40 ; 6.395,40 ; 6.395,40 ; -   ; -   
2021;1;SOCIEDADE CIVIL INTEGRADA MADRE CELESTE LTDA;1539;63887756000114;ESCOLA SUPERIOR MADRE CELESTE;2350;Faculdade ;PA;Ananindeua;Unidade SEDE;659103;Ananindeua;PA;BelÈm;15007;1503;Metropolitana de BelÈm;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;BIOLOGIA (LIC), MATEM¡TICA (LIC), LETRAS-PORTUGU S E CURSOS RELACIONADOS;118097; 548,06 ;59802;MATEM¡TICA;VESPERTINO;Licenciatura;3;50;15;20;0; 46.463,06 ; 5.155,56 ; 5.155,56 ; 5.568,00 ; 5.568,00 ; 6.013,45 ; 6.013,45 ; 6.494,52 ; 6.494,52 ; -   ; -   ; -   ; -   ; 32.524,04 ; 3.608,88 ; 3.608,88 ; 3.897,59 ; 3.897,59 ; 4.209,40 ; 4.209,40 ; 4.546,15 ; 4.546,15 ; -   ; -   ; -   ; -   
2021;1;SER EDUCACIONAL S.A.;1847;04986320000113;CENTRO UNIVERSIT¡RIO MAURÕCIO DE NASSAU DE FORTALEZA;14321;Centro Universit·rio;CE;Fortaleza;Unidade Parangaba;1078392;Fortaleza;CE;Fortaleza;23016;2303;Metropolitana de Fortaleza;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;118528; 610,48 ;1300022;ENFERMAGEM;MATUTINO;Bacharelado;4;120;48;0;4; 78.208,00 ; 7.820,80 ; 7.820,80 ; 7.820,80 ; 7.820,80 ; 7.820,80 ; 7.820,80 ; 7.820,80 ; 7.820,80 ; 7.820,80 ; 7.820,80 ; -   ; -   ; 31.283,20 ; 3.128,32 ; 3.128,32 ; 3.128,32 ; 3.128,32 ; 3.128,32 ; 3.128,32 ; 3.128,32 ; 3.128,32 ; 3.128,32 ; 3.128,32 ; -   ; -   
2021;1;CENTRO DE ESTUDOS SUPERIORES DE ITAITUBA LTDA - ME;1368;04365725000134;FACULDADE DE ITAITUBA;2079;Faculdade ;PA;Itaituba;UNIDADE SEDE;658971;Itaituba;PA;Itaituba;15014;1505;Sudoeste Paraense;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;118140; 489,90 ;1118074;ENFERMAGEM;NOTURNO;Bacharelado;4;100;40;0;4; 59.565,00 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; -   ; -   ; 59.565,00 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; 5.956,50 ; -   ; -   
2021;1;ACAO EDUCACIONAL CLARETIANA;780;44943835000150;CLARETIANO - CENTRO UNIVERSIT¡RIO;1854;Centro Universit·rio;SP;Rio Claro;CLARETIANO - CENTRO UNIVERSIT¡RIO;658817;Rio Claro;SP;Rio Claro;35026;3506;Piracicaba;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;120582; 486,96 ;98443;GEST√O FINANCEIRA;NOTURNO;TecnolÛgico;5;60;12;0;0; 12.960,00 ; 3.240,00 ; 3.240,00 ; 3.240,00 ; 3.240,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9.072,00 ; 2.268,00 ; 2.268,00 ; 2.268,00 ; 2.268,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;UNIESP S.A;16134;19347410000131;FACULDADE DE RIBEIR√O PRETO;1465;Faculdade ;SP;Ribeir„o Preto;NOVA SEDE - AVENIDA NOVE DE JULHO, 2290, JARDIM AM…RICA;1107241;Ribeir„o Preto;SP;Ribeir„o Preto;35014;3502;Ribeir„o Preto;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;LETRAS - IDIOMAS, FÕSICA (LIC), QUÕMICA (LIC) E CURSOS RELACIONADOS;120403; 621,98 ;69055;LETRAS - PORTUGU S E INGL S;MATUTINO;Licenciatura;3;50;13;1;0; 43.932,00 ; 4.038,00 ; 4.038,00 ; 4.038,00 ; 4.038,00 ; 4.038,00 ; 4.038,00 ; 9.852,00 ; 9.852,00 ; -   ; -   ; -   ; -   ; 40.309,20 ; 3.634,20 ; 3.634,20 ; 3.634,20 ; 3.634,20 ; 3.634,20 ; 3.634,20 ; 9.252,00 ; 9.252,00 ; -   ; -   ; -   ; -   
2021;1;UNIESP S.A;16134;19347410000131;FACULDADE DE SANTA LUZIA;1581;Faculdade ;MG;Santa Luzia;CAMPUS  - SANTA LUZIA - DISTRITO INDUSTRIAL III;695562;Santa Luzia;MG;Belo Horizonte;31030;3107;Metropolitana de Belo Horizonte;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;119747; 561,16 ;41222;CI NCIAS CONT¡BEIS;MATUTINO;Bacharelado;3;50;13;1;0; 50.892,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 10.326,00 ; 10.326,00 ; -   ; -   ; -   ; -   ; 46.668,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 9.726,00 ; 9.726,00 ; -   ; -   ; -   ; -   
2021;1;BCEC - BRASIL CENTRAL DE EDUCACAO E CULTURA LTDA;1014;26444216000130;CENTRO UNIVERSITARIO PROJE«√O;1538;Centro Universit·rio;DF;BrasÌlia;UNIPROJE«√O - CAMPUS SOBRADINHO;1112870;BrasÌlia;DF;BrasÌlia;53001;5301;Distrito Federal;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;122192; 578,50 ;1457416;FISIOTERAPIA;NOTURNO;Bacharelado;Autorizado;40;10;10;0; 98.974,80 ; 9.897,48 ; 9.897,48 ; 9.897,48 ; 9.897,48 ; 9.897,48 ; 9.897,48 ; 9.897,48 ; 9.897,48 ; 9.897,48 ; 9.897,48 ; -   ; -   ; 94.026,00 ; 9.402,60 ; 9.402,60 ; 9.402,60 ; 9.402,60 ; 9.402,60 ; 9.402,60 ; 9.402,60 ; 9.402,60 ; 9.402,60 ; 9.402,60 ; -   ; -   
