NU_ANO;TP_INSCRICAO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487290;24550;4;10022;12;2109908;21;2
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1487491;1420;5;10022;12;3514403;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;1518495;1876;3;10022;12;3530706;35;3
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000001;398;4;10028;12;2800308;28;2
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000812;16728;4;10022;12;1721000;17;1
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
2025;0;5000841;55;2;10028;12;3543402;35;3
