NU_ANO;CO_CURSO;CO_CADERNO;NU_ITEM;NU_ITEM_Z;NU_ITEM_X;DS_VT_GAB_OBJ;DS_VT_ACE_OBJ;DS_VT_ESC_OBJ;TP_PR_GER;PROFICIENCIA;NT_GER;QT_ACERTO_AREA_1;QT_ACERTO_AREA_2;QT_ACERTO_AREA_3;QT_ACERTO_AREA_4;QT_ACERTO_AREA_5;PER_ACERTO_ENARE;CO_RS_I1;CO_RS_I2;CO_RS_I3;CO_RS_I4;CO_RS_I5;CO_RS_I6;CO_RS_I7;CO_RS_I8;CO_RS_I9
2025;65114;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811106166611110010101110110011101110008116101110100111000011101011110101116111011111118111110100116;ADADCCABACCDCBACADCCBABDCCDADCBDDBDCBBADCDDBACCDACDBCCABBDDCABDDDACBCABCCAAABDBDDDBCBDBDACBACBBBDCAD;555;0.21;70.7;12;14;11;13;12;72;D;D;C;A;D;E;D;A;B
2025;74655;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100011101118110111101116111011000011111111011110108111060666111010000101101010111111110180161111011;AADDBBACBBCAABDCCBDDDBDBAAACCBBADDBADBBACBAADACCCCDCADCCDDDCCDCBBBCABBABBDDCABBCBDCBDCDBDBBDDBBCCCBC;555;0.21;70.7;10;11;11;15;15;72;.;.;.;.;.;.;.;.;.
2025;1184325;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100111101018111111100116011011010111011100110110018110161666111110101001100111111101101181061101011;DAADDBACDBDAABDBCBDDBCDBADACCBBBBDAADDBACCDDDCCCCDACADDBCBDABDCBABBDCCBBBDBDDBACBDCADCADDDCACBBACCBC;555;0.21;70.7;12;12;11;14;13;72;D;D;C;B;C;B;D;A;A
2025;90091;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611110110110111000110111111018116011101011111000000011111111101116111010111108111110100006;ADAACBABBCCDCBACDDCCABBDADBAACADCBDCDCDDCDAABCCABDCACCABACCBCABDAACBCBBDCAAABDBDDABCBDAAACBACBBADACA;555;0.21;70.7;13;12;12;11;14;72;D;C;A;B;B;A;C;B;A
2025;5000001;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611110000111111101111111011108116111101110101001011100111100111106111011111018110010000016;ABAACBABBCCDCBAACACCAABDACBBACBDCBCCDDBBCDDBBCCCBCCCCAABAACCABDCAACBAABACABABDBBDDBCBCBDACCDCCDBDAAA;555;0.21;70.7;15;13;9;12;13;72;C;D;C;B;C;A;D;B;A
2025;84352;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000000110118111110101116101100111010111100111111118111161666011111001101101101111101111180061110010;CCADCDBCACCAABDBCBCDDBDBAABCAAACBCBACBBACDCDDACCACADADCBBBADCBCBABDBBCABBDCCDAACBDCCDCDDDCBACBBCACBD;555;0.21;70.7;12;12;10;13;15;72;C;D;C;B;C;B;C;B;A
2025;64918;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000110111118111111101016011100111111111100001110118110161666111111010001110100111111101081060110011;CBDDDBDCABCAABDBCBDDDBBBABACAAACBCAADBBACDDABACCBCADADDBDBACCDCBABDADDBBBDAADCBCBDCBDCBDBDCCADBCABBC;555;0.21;70.7;15;14;9;11;13;72;C;D;B;B;B;A;D;B;A
2025;39415;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611110000110111111111110111018116101101100110101011100101101101116110011111118111000100016;ACAACBCBACCDCBAABBCCABBDACDBACBDCADCDCDDCDCBDCCCBCBCCCDDAAACABDBABCBABBCCAAABDCDDDBCBDBBACBDDCBADAAC;555;0.21;70.7;13;12;9;14;14;72;C;C;B;B;C;E;D;B;A
2025;1397772;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116166611111101111110110011111011018116111101100110001011100101100100106110011111118111111000006;ADADCBABABCDCBABDBDCAABDDCDACCBDCBACDCDDCDDBBCCCBCADCCBBBADCABDBABCBAABCDABABDCDDDBCBDBDACBACADBDDBA;555;0.21;70.7;15;13;9;13;12;72;B;C;C;A;C;E;D;A;A
2025;19850;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116066611110010101110110111101111018116001101010111000011111011101001116111111111108110110100016;ABADCBCCACBDCBADCDCCDABDCCDCACBDDBDCDCDBCDDAACCCBBCDCCABADCCABBDDACBABDCCAAABDBADDBCBDDCACCACCBCDDAC;555;0.21;70.7;10;12;12;14;14;72;C;B;B;B;C;D;D;B;A
2025;1399479;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000010011118111111101016111010011100111101100110018111161666111100011011101111101110110081161111011;CDDDBBBDABCADBDBCBDDDBCBAAACCBABBCADCBBACDADBBCCDAAAADCBABBBBDCBAACBDCBABDCCDBACDDCBACDCADCDBBBCCCBC;555;0.21;70.7;13;11;12;12;14;72;C;D;C;B;C;B;D;B;A
2025;1427419;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100001101018111111101116111001011010011110111111118101161666110011001101101100101111100181161111010;AADDADACDBDAABDBCBDDDBDBAAACCABBBCBABABACBDDDACCACACAACBABDDCDCABBDBCCACBDCCDABCDDCBDCBCDDCDABBCCBBD;555;0.21;70.7;11;11;10;15;15;72;C;D;B;B;C;B;D;B;A
2025;64918;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6101111101118110111111116111001011111011000001111118111061666111101001011100100011001110180061111011;AADCDBACCBCACBDDCBDDABDBAAACCABBBCAADDBABADBAACCACAAADCCCBACCDCBACDACCBABDCADADDBDDADCDCDDBCCBBCCBBC;555;0.21;70.7;11;12;11;16;12;72;C;C;C;B;C;E;C;B;A
2025;1390317;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6101000111118101111111116111110111001111100111110018110161666111101000011100101111101100081161110001;AAACAABCABCAABCBCBDDABDBAAACABACBCCBDBBACCDDDACCDDADADABABABCDCBAADBCBBABDBADAACBDCADCBCBDCDDBBCACAC;555;0.21;70.7;12;14;10;13;13;72;C;D;B;B;C;B;D;B;A
2025;100958;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611111010111110111100111111018116101101001111000001101001110111106111010111118101111010006;AAAACBABACBDCBABCDCCAABDCCDBADADCBDCDCDDCDCBDCCCBBDACCABBCCBABDDBCCBCABACABABDBDDCBCBDBAADBACADDDADA;555;0.21;70.7;14;10;11;12;15;72;C;D;C;A;C;B;D;B;A
2025;18594;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6010111111018011111101116111000001100110101101110118101061666110101001111111101111111100081160111011;CCCADBACABDADDDBCBDDDBDBAAACCCABDCADBBBDCCADAACCDCADAACCDBACCDCCADDBCCAABDACDAACBDCBDCACABCDBDBCCBBC;555;0.21;70.7;14;14;9;11;14;72;C;C;C;B;A;E;D;B;A
2025;19850;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810016166611110110111110100111111101018116111110000111110011101011001101106111011011018111010001116;AAABBBDBACCDCBAADDCCAABDCCBCACBDCBDDDBDDCDABBCCDAADDCCADDDCCABADCACDABBCCABABDBCDDCCBCBAACBBCCABCCAC;555;0.21;70.7;10;16;12;10;14;72;C;C;C;A;B;E;D;A;A
2025;90483;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116166611110010101111100111111111008116111101001010000011111001101101106111111111118111010100006;AAADCBCBCCCDCBADCDBCBABDACADACBDCBDCDCBCCDBBBCCCBAAAACBBBDDCABBDDBCBDBBCCABABDBADDBCBDBAACBDCBBBDDBC;555;0.21;70.7;11;12;12;13;14;72;C;D;C;B;C;B;D;A;A
2025;10222;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811016066611100011110110110110111111108116101101000111110011101011100101106111111111118111010100106;ADADDBADACCDCBBACDDCABBDCCDDACCDCBDCDDAACDDBDCCBBBABCCADDCACABDDBACBBABCCABABDBADDBCBDBDACBBCCBBDCDC;555;0.21;70.7;10;14;13;12;13;72;D;D;C;A;C;A;D;A;A
2025;1408505;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811106166611110001101111010011111101018116111101010111100011101111101001106111111111108001011010106;ABADCCDBACBDCBADABDCBABDAADABCBDCBDBDCDDCDDBBCCBBACBCCADBDCCABDDAACBBBABCABABDBADDBCBDCDBDBBCADDDCBA;555;0.21;70.7;13;12;9;14;14;72;C;D;C;C;C;A;D;A;A
2025;7105;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100010101118111111110116011000011011010101111110018111161666111111000111101110111000110181160111011;DADDCBBCDBCADBDBCBDDACDBABACCCADBCCADDBDCAADDACCDAABADCBABACBDCBABDACBAABDCCDBBCBDACBCDCDCCDDABCCCBC;555;0.21;70.7;13;13;12;11;13;72;C;D;C;B;B;E;B;A;A
2025;1101742;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6111110101108101111001116111010011000011100001110118111161666111101101011111001111101110181060111011;AACCDBBCBBCBABCBCBDADBDBAAACCBABBCBDCDBACADBCACCCCADADCBDBABCDCBAADDCCDABDACCAACBDCADCDCDDCADABCCCBC;555;0.21;70.7;12;14;10;14;12;72;D;D;C;B;C;A;D;B;A
2025;1399484;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811106166611101111110110100010111111118116010100100110110011101001100001106111111111118111110110106;ABADCDABABCDCBBBDDDCABBDDCAACCDDCBDCDDDDCDBCBACBACDDCCDDDDCCABADBBCBAAACCABABDBADDBCBDBBACBACCBDDCDC;555;0.21;70.7;11;14;14;11;12;72;C;C;C;B;C;A;D;E;A
2025;4503;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116166611111000111110110011100111008116011101101111010011101001101111106110010011118111110110016;ACADCBCBABCDCBABBBCCAABDDCDABCBDAADCDCACCDAABCCCBCDACCABDBCCABDDDBCBBBBACADABDCDDCCCBDBDACBACCBDDDAA;555;0.21;70.7;15;12;13;9;13;72;C;D;C;B;C;A;D;A;A
2025;1399617;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100010101118111111101116111001011100111101111110018110161666011101001011101000111011110181161011011;CADDBBCCBBCADBDBCBDDDBDBAAACCABBBCADCBBACDADDACCDDAAADDBABBCBACBAADACCDABDCCBABCBDBBDCDCDACDABDCCCBC;555;0.21;70.7;10;12;11;15;14;72;C;D;C;B;C;E;D;B;A
2025;82224;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0811006166601101100011110110111101111018116111111011110000011101011110101116111111011108111110001016;BAADDCCBACBACBDBDABDAABDBCDAACBDABDCDCDDCDDBBCCDBBCACCBBACCCABCDDACBCABCCAAABDBADDCCBDAAACBACCAACDAC;555;0.21;70.7;11;14;13;14;10;72;C;D;C;B;C;A;D;E;A
2025;758;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116166610110110101111110011101111118116111101101010000010101001111101116111111010018111010100016;ACADCBCBABCDBBAADDCCDABDACDABCBDABDCDDDDCDABBCCABCAAACDAACDCDBCDBCCBCBBCCAAABDBADDCCDABAACBBCCBAADAC;555;0.21;70.7;10;13;12;14;13;72;D;D;C;B;C;A;C;A;A
2025;1184325;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6111110111118001110100116110011111101110000011100118101161666111100000011101110011111101181161111011;CACCDBBCABCADDABCBADDADBAAADBBBCBCADDBBDBABBDACADCABAACBCBADCDCBAACACBDABDDCDBCDBDCBDCADDACDDBBCCBBC;555;0.21;70.7;13;12;8;11;18;72;C;E;B;B;C;B;D;B;A
2025;72675;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6010000101018101101101116001011101011011111110011018111161666111110101111101101111001110181161111001;ACCDBDCCBBDAABABCCDDDBDBADDCCBBCDCBADDBACBADDBDCADADADCBABACCDCBABCDCCAABDCCDCACBDBCDCDCDDCDABBCCCCC;555;0.21;70.7;13;12;13;9;15;72;C;D;B;C;C;D;D;E;A
2025;1261971;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116066601111110100110110110111111118106001101011011110010101111001101106110111111008111111100116;ADAACBACBCBACBABDDCCBCBDDCDAACCDCBDCDDDDCADADCCCBACAACADDDDCDBCDAACDDBBCCABABDCADDBCBADAACBACABBDCAC;555;0.21;70.7;10;13;14;10;15;72;C;C;C;C;B;C;C;B;A
2025;1163738;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000111111118011111101116011011111110011101101110018111160666111110100011111100101011010181160011001;DDBDDBACABCAADDBCBDDDBDBABACCBBCBCAABABACCADAACCCDABADCBCCBBCDCBABCDCBBABDACDADCDDBBDBDCDDCDDACCCCAC;555;0.21;70.7;11;11;13;13;14;72;C;D;C;A;B;B;D;A;A
2025;80037;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611111111011111110111101111018116001010010110010011110111001101106111011111108101010100016;ADAACBABACCDCBABDDDAAABDACDAACBDABDCDCDDCDDADCADADCBCCBBDCACABBCAACDBBBDCABABDBCDDBCBDDCADBBCBBCDDAB;555;0.21;70.7;14;14;11;11;12;72;C;C;C;A;B;A;D;A;A
2025;19850;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100110101118111111001116110001011101011100110111118100061666111101101011111100011010110181161111011;DADDDBCCDBCADBDBCBDBDBDBAAADCCBBBCADDCBACADDDDCCACABAADCCBABCDCBADDDCCBABDACDABABDBBACDBDDCDABBCCCBC;555;0.21;70.7;12;12;11;15;12;72;C;C;A;B;B;E;E;B;A
2025;8960;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611101111101110110010110111008116011101011011001001110011111111116111011010108101111010016;ABAACBABABCDCBBBDDDCBABDCCDABCDDCDDCDCBBCDCDBCCABACAACAABACBABBCBACBCBBACAAABDBDDDCCCDACADBACAADDDAC;555;0.21;70.7;13;9;12;12;16;72;C;C;C;A;A;A;D;E;A
2025;10591;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100110111118101111100116111001011001111100000110018110161666111111001011101110111011111181061011011;CAADDBCCABCABBABCBDDDCDBAAACCCBBBCBBDBBACACBBBCCDAABADDBBBBCCDCBABDACCDABDCCDBBCBDABDCDDDDCCABCCCCBC;555;0.21;70.7;10;14;10;14;14;72;D;C;B;B;C;A;D;B;A
2025;1439;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116166611111000111111100110100110118116111100101111100011101011100101106110011111118111011000016;AAADCBBBACCDCBABABCCAABDACCAACDDDADCBDDCCDCBBCCCACDACCADADACABDDCACBBABCCADABDCDDDBCBDBDACBDCAACDAAC;555;0.21;70.7;13;13;10;14;12;72;C;C;A;B;C;A;C;B;A
2025;1188900;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116166601101010101111010110101011018116111101011111001011100111100001106111011111118111010100116;ABADCBDBABCCCBDBADCCBABDADDCACDDDBBCDCDDCDDBBCCCBACACCABAAACABDCAACBAAACCABABDBBDDBCBDBCACBDCCBCDCAC;555;0.21;70.7;11;12;13;15;11;72;C;C;B;B;A;A;D;B;A
2025;1163738;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810106166601110110111110110111111111118116011101101111001011101001001101116110010111018111010010016;ABAACCABACCACBADDDBCAABDCCDDACBDCBDCDDDCCDDABCCCBCDACCABBAACABDDDCCDABBCCAAABDCDDBBCBCBDACBCCCADADAC;555;0.21;70.7;14;14;10;10;14;72;C;D;C;B;C;A;C;B;A
2025;4720;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116166611111111111110111011111011018116001100111111001010101001101101106110111011108101011000006;AAADCBDBBCCDCBABDDDCAABDBCDBCCBDCBCCDCDDCDDADCCCACCACCAABAACDBDDBBCBDBBCCADABDAADDCCBDADADBBCADADADC;555;0.21;70.7;16;12;11;9;14;72;C;C;C;B;C;B;E;B;A
2025;101228;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6110111011018111101101116011001011101011001001010118110161666111111011011100101111010111181061101011;AACDDBAAABDAABDBCCDDDBDBADACCCBBBCACDDBA*CACBAACCCADADDBCBACBDCBABDADCDABDCADAACBDBBBCDDDDCADBBACCBC;555;0.21;70.7;13;13;11;13;12;72;D;B;B;B;B;B;D;B;B
2025;1108153;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810106066611101110111110000111101111118116111001001111010001010011111101116111001111118111001111006;AAAACCACABBDCBDBDDCCAABDCABAACBDDBDCDDDDCDABBCABBBDACCAADCABAABCDACBCBBCCAAABDBCBDBCBDBCACBDDABDCDBC;555;0.21;70.7;10;12;14;14;12;72;D;D;D;B;C;B;C;A;B
2025;12813;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811106166601110010110111110011100111108106111100010111101011110011111001106111011111118101111110016;ADADCAABDCCCCBAACDBCABBDACDABCBDDDDCDDBCCBDBBCCCCBCDCCADAAACABBABACBCBCCCABABDBDDDBCBDBDADBACABDDDAC;555;0.269;71.7;12;11;11;14;15;73;C;E;C;B;C;C;C;C;.
2025;82224;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100010011018111111111116101000111111011100000111108111160666111010011011111110111011111081161111001;CADDABBBABDADBDBCBDDABDBAACCCCACBCAADDBACCBABDCCACCDADCBDCDBCDCBBBCADCBABDACDBBCBDBBDCDDADCDDBBCCCAC;555;0.269;71.7;10;10;14;14;15;73;C;D;C;D;B;A;D;B;A
2025;57402;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100011111118111101010116101011111101111101001110018110061666101111001011100101011101101181161111101;AADDCBACABCAABDBCCDBACDBAABCCBBCBCADDBBACAABBACCCAAAADDCABACCDBBABDBCCBABDCADAADBDCADCBDDDCDDBBCCDCC;555;0.269;71.7;13;14;11;13;12;73;C;D;C;A;B;A;D;A;A
2025;12345;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166601110000111110101111101111118116111100110111111011111110010101106110001111008111010110016;ADACCBABABCACBADCACCAABDCCBBACBDABDCDDDDCDDBBCCCACCCCCADDAACABBDAADACABCCADABDCBBDBCBAADACBBCCBDABAC;555;0.269;71.7;16;11;10;10;16;73;C;C;C;B;C;D;C;A;A
2025;1399486;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811106166611110100110110101111101110118116011101011111010011100011011111106111010011118111010101016;ABADCCDBBBCDCBADDBCCABBDCCCBACBDDBDCBDDDCDDABCCCBBCACCAADDCCABCBBACDCBBACADABDBDDACCBDBBACBDCCBACDAC;555;0.269;71.7;12;15;12;10;14;73;C;D;C;B;C;E;D;B;A
2025;14093;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116066611111100101110111011111011018116111000101011001010111011110101116101011111118111010101006;ABADCBDCABCDCBABDBBCDABDCCDBBCBDCBBCDCDDCDCBBCABACDABCABAACCDBBDDACBCABDCAAABCBDDDBCBDBDACBDCBBACDDC;555;0.269;71.7;12;12;12;11;16;73;C;D;C;B;C;B;D;B;A
2025;1168313;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6110110111118111111101116111101011001111100001110018110061666111001001011100100111011111181161111001;DACADBCCABCAABDBCBDDDBDBAAACAABABCBDDBBACDCBBACCCDAAADACDBACCDCBBDDBCCBABDCDDCBCBDBBDCDDDDCDCBBCCCAC;555;0.269;71.7;11;15;10;14;13;73;C;C;C;B;B;B;C;A;A
2025;7414;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6001101111118011111101116011001011011011100101100018110161666111101001101101101111111111081161110011;ACACDDACABCACCDBCBDDBBDBABACDDBBBCBADABACDCDBACADDABADABCBBCDDCBACDBBCABBDCCDCACBDCBDCDDBDCDCBBCACBC;555;0.269;71.7;13;14;9;13;14;73;D;D;C;C;C;B;D;B;A
2025;86356;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810106166610111110101110010111110111018116011101101111100011110001001101116111101111118101110101016;ABAACDABABCDBBABDDCCDABDBADCACBDCADCDBDDCDCDBCCBBCDACCADBDDCABBBBBCDBBBCCAAABDBABDBCBDBDADBACCBBCDAC;555;0.269;71.7;11;12;15;12;13;73;D;D;C;B;B;E;D;B;A
2025;1390317;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811116166611110100110110011011100111118116111101000100001011101001110101116111011111118101110110116;ACADCBABBBBDCBADDBCCACBDDADBDCBDACDCDDDDCDBBBCCABBADCADABADCABADDCCBCABCCAAABDBDDDBCBDBCADBACBBDDCAA;555;0.269;71.7;13;14;10;14;12;73;C;C;C;B;C;B;D;B;A
2025;1173014;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6001100101118111101101016011111100101011001001110118110061666111100011011101111111111110181161111011;ACBCDDCCDBCADBDBCCDDDBCBABACABBCDDABDDBABAAABACCDCADADACDBACCDCBADCADCDABDCCDBACBDCBDCDBDBCDCBBCCCBC;555;0.269;71.7;17;11;10;10;15;73;C;D;C;B;C;B;D;B;A
2025;39415;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100011110118111110101116111011111001111101011101118101161666011101000111111001111110111081061010001;CADDCBACACCADBDBCBADDBDBAAACCBBCBCBCDBBACAABDACAACACAACBABABCCCBAADBCBAABDACCDACBDCBCCDDACCCDBDCABAC;555;0.269;71.7;15;12;9;13;14;73;C;D;C;B;C;B;D;B;A
