NU_ANO;CO_CURSO;NU_IDADE
2025;65924;28
2025;1135207;28
2025;1135207;28
2025;66361;28
2025;71859;28
2025;1477973;28
2025;71859;28
2025;1184060;28
2025;1178524;28
2025;12692;28
2025;66361;28
2025;6496;28
2025;3148;28
2025;12345;28
2025;1292725;28
2025;14359;28
2025;5001294;28
2025;1108153;28
2025;1317634;28
2025;1292917;28
2025;5001033;28
2025;82224;28
2025;9988;28
2025;74655;28
2025;5000930;28
2025;1399616;28
2025;1399616;28
2025;1183313;28
2025;1399478;28
2025;12970;28
2025;1292713;28
2025;868;28
2025;84352;28
2025;113504;28
2025;5000979;28
2025;1342449;28
2025;72663;28
2025;60660;28
2025;13453;28
2025;1399614;28
2025;1183313;28
2025;1183313;28
2025;5001294;28
2025;58412;28
2025;1189607;28
2025;5000980;28
2025;101228;28
2025;39415;28
2025;1179501;28
2025;72663;28
2025;1029204;28
2025;1313341;28
2025;484;28
2025;1190667;28
2025;1421100;28
2025;59414;28
2025;6496;28
2025;72663;28
2025;85652;28
2025;1193275;28
2025;18605;28
2025;1104264;28
2025;1399618;28
2025;1184047;28
2025;12970;28
2025;74655;28
2025;5000841;28
2025;16236;28
2025;7676;28
2025;82224;28
2025;11316;28
2025;1390317;28
2025;10591;28
2025;1399485;28
2025;1399478;28
2025;100956;28
2025;59414;28
2025;90483;28
2025;74655;28
2025;1187646;28
2025;1178672;28
2025;1404416;28
2025;1278877;28
2025;4720;28
2025;1193275;28
2025;868;28
2025;5000979;28
2025;5000930;28
2025;80037;28
2025;1486298;28
2025;1214209;28
2025;1101742;28
2025;84352;28
2025;1457503;28
2025;58412;28
2025;1390311;28
2025;13866;28
2025;1385538;28
2025;16904;28
2025;66361;28
2025;1146605;28
2025;38071;28
2025;1439;28
2025;74655;28
2025;1193759;28
2025;13453;28
2025;1183958;28
2025;74594;28
2025;1390317;28
2025;13286;28
2025;84352;28
2025;14563;28
2025;1257562;28
2025;19850;28
2025;39415;28
2025;72417;28
2025;1295813;28
2025;1427420;28
2025;1408505;28
2025;12813;28
2025;1202553;28
2025;14093;28
2025;72667;28
2025;90059;28
2025;13601;28
2025;91219;28
2025;2695;28
2025;65114;28
2025;12345;28
2025;65114;28
2025;72767;28
2025;75821;28
2025;758;28
2025;80037;28
2025;1257548;28
2025;91219;28
2025;1427370;28
2025;1421100;28
2025;1399617;28
2025;1421013;28
2025;37304;28
2025;1399478;28
2025;13286;28
2025;87537;28
2025;108882;28
2025;7676;28
2025;14725;28
2025;1108786;28
2025;100958;28
2025;19206;28
2025;1399478;28
2025;100956;28
2025;5909;28
2025;12569;28
2025;90091;28
2025;108884;28
2025;1399485;28
2025;1180318;28
2025;100958;28
2025;9326;28
2025;86288;28
2025;1278877;28
2025;1408505;28
2025;5909;28
2025;72663;28
2025;86288;28
2025;100956;28
2025;18605;28
2025;758;28
2025;65114;28
2025;12970;28
2025;1390309;28
2025;82224;28
2025;1390317;28
2025;4720;28
2025;14615;28
2025;1180318;28
2025;72417;28
2025;1257524;28
2025;20360;28
2025;1179189;28
2025;58412;28
2025;13286;28
2025;1173014;28
2025;1399618;28
2025;1202547;28
2025;87941;28
2025;1192047;28
2025;108882;28
2025;1135207;28
2025;65924;28
2025;108882;28
2025;108882;28
2025;1399489;28
2025;108884;28
2025;1342536;28
2025;108882;28
2025;5001300;28
2025;4503;28
2025;57402;28
2025;868;28
2025;12569;28
2025;12692;28
2025;2392;28
2025;5000979;28
2025;13601;28
2025;59174;28
2025;86288;28
2025;1029204;28
2025;66248;28
2025;86288;28
2025;12813;28
2025;5000980;28
2025;8698;28
2025;1879;28
2025;1257524;28
2025;1108786;28
2025;13866;28
2025;5001341;28
2025;74594;28
2025;1427370;28
2025;6496;28
2025;108884;28
2025;90483;28
2025;108884;28
2025;91219;28
2025;99476;28
2025;1190280;28
2025;1399482;28
2025;13723;28
2025;1188900;28
2025;108884;28
2025;5001300;28
2025;108884;28
2025;1193264;28
2025;12;28
2025;13200;28
2025;65114;28
2025;12345;28
2025;1390317;28
2025;108882;28
2025;1101742;28
2025;14093;28
2025;20360;28
2025;108014;28
2025;1136509;28
2025;1216474;28
2025;389;28
2025;3677;28
2025;1445016;28
2025;19434;28
2025;1029763;28
2025;86356;28
2025;74655;28
2025;5000930;28
2025;5000930;28
2025;1421100;28
2025;389;28
2025;1399618;28
2025;84352;28
2025;7705;28
2025;86356;28
2025;108884;28
2025;5001341;28
2025;74655;28
2025;1408262;28
2025;86356;28
2025;86356;28
2025;84352;28
2025;86356;28
2025;72767;28
2025;1029204;28
2025;12015;28
2025;5001294;28
2025;57402;28
2025;1185025;28
2025;13103;28
2025;1334344;28
2025;5001294;28
2025;303;28
2025;14359;28
2025;72767;28
2025;8960;28
2025;1185076;28
2025;1267038;28
2025;1399478;28
2025;74594;28
2025;5000979;28
2025;7676;28
2025;5001341;28
2025;5001033;28
2025;1102360;28
2025;1258023;28
2025;72681;28
2025;99476;28
2025;1408505;28
2025;1465625;28
2025;484;28
2025;1399617;28
2025;72675;28
2025;1408505;28
2025;5000981;28
2025;8698;28
2025;5000980;28
2025;14615;28
2025;1146605;28
2025;91399;28
2025;74655;28
2025;1399488;28
2025;49060;28
2025;11114;28
2025;1188900;28
2025;1486298;28
2025;1163738;28
2025;1295813;28
2025;5001183;28
2025;48854;28
2025;97679;28
2025;1272168;28
2025;7676;28
2025;5000978;28
2025;1408259;28
2025;1292725;28
2025;79007;28
2025;121850;28
2025;78256;28
2025;18594;28
2025;7676;28
2025;85652;28
2025;82224;28
2025;64918;28
2025;1136509;28
2025;1184325;28
2025;82224;28
2025;11114;28
2025;1465625;28
2025;13996;28
2025;85652;28
2025;1385538;28
2025;14975;28
2025;1261971;28
2025;1408505;28
2025;1261972;28
2025;1457006;28
2025;1295813;28
2025;13601;28
2025;13200;28
2025;1261971;28
2025;1408508;28
2025;1487290;28
2025;14234;28
2025;1390317;28
2025;1408505;28
2025;1107;28
2025;1408507;28
2025;1292917;28
2025;103596;28
2025;1427419;28
2025;100956;28
2025;1483759;28
2025;5909;28
2025;85652;28
2025;1321864;28
2025;7414;28
2025;13424;28
2025;1184432;28
2025;8698;28
2025;91399;28
2025;1202539;28
2025;74655;28
2025;1483768;28
2025;14615;28
2025;14563;28
2025;86288;28
2025;1390317;28
2025;90483;28
2025;86288;28
2025;1292726;28
2025;14563;28
2025;1390317;28
2025;1439;28
2025;1214209;28
2025;1477973;28
2025;54490;28
2025;13286;28
2025;1342536;28
2025;1108281;28
2025;1408505;28
2025;1427419;28
2025;1108153;28
2025;1187646;28
2025;8698;28
2025;1439;28
2025;12569;28
2025;71859;28
2025;1108786;28
2025;1163738;28
2025;16236;28
2025;57852;28
2025;3148;28
2025;13453;28
2025;87537;28
2025;1330031;28
2025;3677;28
2025;1187646;28
2025;1385538;28
2025;1399484;28
2025;6711;28
2025;54494;28
2025;15839;28
2025;13286;28
2025;5001183;28
2025;1257524;28
2025;5000001;28
2025;5000981;28
2025;1385538;28
2025;5000979;28
2025;1179501;28
2025;1200712;28
2025;100958;28
2025;65114;28
2025;64706;28
2025;1178672;28
2025;1399486;28
2025;1187646;28
2025;64706;28
2025;1202553;28
2025;100688;28
2025;1408505;28
2025;7414;28
2025;78256;28
2025;1292725;28
2025;7414;28
2025;303;28
2025;78256;28
2025;7676;28
2025;1163738;28
2025;100688;28
2025;5001183;28
2025;1399480;28
2025;4720;28
2025;9326;28
2025;1399486;28
2025;1188900;28
2025;9772;28
2025;1292917;28
2025;1171609;28
2025;13866;28
2025;13601;28
2025;59174;28
2025;1399481;28
2025;1192047;29
2025;1257562;29
2025;82224;29
2025;1453564;29
2025;9326;29
2025;65924;29
2025;14359;29
2025;1108281;29
2025;1173014;29
2025;14975;29
2025;1399486;29
2025;1202546;29
2025;5001450;29
2025;57402;29
2025;49060;29
2025;6496;29
2025;5001466;29
2025;5001294;29
2025;5000980;29
2025;37304;29
2025;1390317;29
2025;7105;29
2025;5001033;29
2025;1173014;29
2025;59414;29
2025;14359;29
2025;1486298;29
2025;1173014;29
2025;85652;29
2025;1059179;29
2025;1173014;29
2025;1399618;29
2025;74655;29
2025;1180318;29
2025;84352;29
2025;5000933;29
2025;1399614;29
2025;1190280;29
2025;1178524;29
2025;97679;29
2025;1193264;29
2025;19434;29
2025;66361;29
2025;1193759;29
2025;5000979;29
2025;1202588;29
2025;10224;29
2025;5001294;29
2025;65114;29
2025;18594;29
2025;1408262;29
2025;1188900;29
2025;5001294;29
2025;1399618;29
2025;1163738;29
2025;1193275;29
2025;20249;29
2025;1178672;29
2025;1421013;29
2025;5001294;29
2025;1178672;29
2025;72681;29
2025;19294;29
2025;12970;29
2025;18605;29
2025;66248;29
2025;10289;29
2025;13601;29
2025;12345;29
2025;7705;29
2025;1408505;29
2025;1399618;29
2025;19294;29
2025;1399618;29
2025;72767;29
2025;5000930;29
2025;3148;29
2025;98506;29
2025;49060;29
2025;12970;29
2025;65114;29
2025;1399481;29
2025;14359;29
2025;1342536;29
2025;100956;29
2025;11114;29
2025;1397771;29
2025;90059;29
2025;1487491;29
2025;100688;29
2025;78256;29
2025;1168313;29
2025;14093;29
2025;1399487;29
2025;1202547;29
2025;57402;29
2025;11233;29
2025;1108281;29
2025;4503;29
2025;5000930;29
2025;82224;29
2025;11114;29
2025;13601;29
2025;91399;29
2025;1029204;29
2025;11114;29
2025;1187646;29
2025;103596;29
2025;5000979;29
2025;1399478;29
2025;1173014;29
2025;58412;29
2025;1342536;29
2025;13286;29
2025;49060;29
2025;1202547;29
2025;18594;29
2025;1108786;29
2025;85586;29
2025;14359;29
2025;1342536;29
2025;1321864;29
2025;66361;29
2025;1397772;29
2025;1104264;29
2025;1406536;29
2025;1261972;29
2025;1363536;29
2025;16236;29
2025;90091;29
2025;2695;29
2025;1102360;29
2025;13601;29
2025;12;29
2025;38071;29
2025;5000930;29
2025;1445016;29
2025;84352;29
2025;14975;29
2025;9805;29
2025;1342536;29
2025;1178524;29
2025;1408507;29
2025;20249;29
2025;14093;29
2025;1399482;29
2025;5345;29
2025;389;29
2025;1257524;29
2025;11114;29
2025;1190667;29
2025;1184047;29
2025;11316;29
2025;1190280;29
2025;5001183;29
2025;14359;29
2025;5000979;29
2025;108014;29
2025;1184432;29
2025;1390317;29
2025;1108786;29
2025;7705;29
2025;1168313;29
2025;1404416;29
2025;64918;29
2025;1408259;29
2025;4503;29
2025;12015;29
2025;37304;29
2025;1202588;29
2025;13996;29
2025;5001450;29
2025;82224;29
2025;72767;29
2025;13200;29
2025;303;29
2025;1438629;29
2025;1445016;29
2025;1399488;29
2025;86288;29
2025;14563;29
2025;11114;29
2025;1408507;29
2025;1439;29
2025;1399478;29
2025;1187646;29
2025;1321864;29
2025;65114;29
2025;90483;29
2025;4720;29
2025;19086;29
2025;1390309;29
2025;1180318;29
2025;4503;29
2025;1173014;29
2025;72767;29
2025;5000979;29
2025;1179189;29
2025;65114;29
2025;1408505;29
2025;1278877;29
2025;1421013;29
2025;71859;29
2025;85652;29
2025;64918;29
2025;82224;29
2025;100956;29
2025;98409;29
2025;9805;29
2025;1187646;29
2025;1190667;29
2025;1166567;29
2025;65114;29
2025;1184325;29
2025;3418;29
2025;1166567;29
2025;1166567;29
2025;48854;29
2025;1200578;29
2025;1200578;29
2025;1408507;29
2025;1439;29
2025;91219;29
2025;1192188;29
2025;10222;29
2025;1399487;29
2025;87941;29
2025;1179189;29
2025;13866;29
2025;1399487;29
2025;1399487;29
2025;1399487;29
2025;1068548;29
2025;54494;29
2025;69464;29
2025;48854;29
2025;1050663;29
2025;1408505;29
2025;1173014;29
2025;13286;29
2025;57852;29
2025;64918;29
2025;15343;29
2025;99476;29
2025;86288;29
2025;49910;29
2025;90483;29
2025;1349675;29
2025;49060;29
2025;1180318;29
2025;49060;29
2025;57852;29
2025;1477973;29
2025;5001294;29
2025;1192188;29
2025;11114;29
2025;1399618;29
2025;14234;29
2025;64918;29
2025;1399482;29
2025;1029204;29
2025;72681;29
2025;5001341;29
2025;2304;29
2025;1390317;29
2025;1327450;29
2025;91219;29
2025;57402;29
2025;18594;29
2025;5001183;29
2025;82224;29
2025;85652;29
2025;1725;29
2025;9772;29
2025;85652;29
2025;4503;29
2025;1322329;29
2025;1317634;29
2025;1050663;29
2025;1390309;29
2025;58412;29
2025;1257548;29
2025;1465625;29
2025;1184325;29
2025;90059;29
2025;3148;29
2025;5001294;29
2025;1408261;29
2025;72667;29
2025;1104264;29
2025;72667;29
2025;98409;29
2025;59174;29
2025;16236;29
2025;1408509;29
2025;1399479;29
2025;1390309;29
2025;1276878;29
2025;13866;29
2025;1179189;29
2025;1185025;29
2025;72767;29
2025;1190280;29
2025;15475;29
2025;14093;29
2025;1483759;29
2025;72681;29
2025;5001183;29
2025;1104264;29
2025;1179189;29
2025;1050663;29
2025;1399618;29
2025;1399478;29
2025;66361;29
2025;1267038;29
2025;1518;29
2025;90084;29
2025;9805;29
2025;100956;29
2025;1453564;29
2025;1104264;29
2025;72669;29
2025;5000930;29
2025;1483768;29
2025;90084;29
2025;13723;29
2025;1193275;29
2025;1135207;29
2025;85652;29
2025;1390317;29
2025;85652;29
2025;1518;29
2025;5001294;29
2025;12813;29
2025;2304;29
2025;1050663;29
2025;1385538;29
2025;72663;29
2025;14093;29
2025;65114;29
2025;78256;29
2025;100688;29
2025;1190621;29
2025;1264844;29
2025;18594;29
2025;72663;29
2025;14615;29
2025;5001294;29
2025;1191415;29
2025;1179189;29
2025;1399489;29
2025;90483;29
2025;1408262;29
2025;12015;29
2025;1179189;29
2025;78256;29
2025;2304;29
2025;72681;29
2025;1406536;29
2025;1399481;29
2025;1184432;29
2025;1202553;29
2025;18594;29
2025;2304;29
2025;5000001;29
2025;91219;29
2025;1408507;29
2025;72417;29
2025;59174;29
2025;72417;29
2025;5000980;29
2025;39415;29
2025;12813;29
2025;13424;29
2025;1439;29
2025;2304;29
2025;72417;29
2025;79007;29
2025;59174;29
2025;12;29
2025;21542;29
2025;5001300;29
2025;65114;29
2025;12569;29
2025;16904;29
2025;65114;29
2025;72417;29
2025;1185076;29
2025;1104264;29
2025;15783;29
2025;11114;29
2025;85652;29
2025;1185025;29
2025;14234;29
2025;5001033;29
2025;1180318;29
2025;100958;29
2025;5001033;29
2025;3148;29
2025;72667;29
2025;1399482;29
2025;15783;29
2025;58412;29
2025;1171609;29
2025;20058;29
2025;1408259;29
2025;90483;29
2025;1465625;29
2025;1427370;29
2025;6711;29
2025;10289;29
2025;2392;29
2025;1068548;29
2025;18472;29
2025;13424;29
2025;64918;29
2025;1178672;29
2025;18472;29
2025;1408259;29
2025;12;29
2025;1399618;29
2025;1184047;29
2025;9988;29
2025;21542;29
2025;51835;29
2025;18594;29
2025;91219;29
2025;1264844;29
2025;12015;29
2025;90847;29
2025;2695;29
2025;1258021;29
2025;13996;29
2025;13424;29
2025;1322329;29
2025;1317634;29
2025;65114;29
2025;1879;29
2025;65114;29
2025;1404416;29
2025;7676;29
2025;1313341;29
2025;1399477;29
2025;1258021;29
2025;87941;29
2025;6496;29
2025;87537;29
2025;14975;29
2025;84352;29
2025;3677;29
2025;90483;29
2025;1399614;29
2025;90059;29
2025;100958;29
2025;78256;29
2025;13424;29
2025;11316;29
2025;1202546;29
2025;72669;29
2025;85652;29
2025;13424;29
2025;60660;29
2025;1399477;29
2025;13996;29
2025;1421100;29
2025;1427419;29
2025;1184060;29
2025;1257777;29
2025;7105;29
2025;1427370;29
2025;59414;29
2025;91399;29
2025;11316;29
2025;90483;29
2025;5000980;29
2025;1408259;29
2025;7676;29
2025;5001033;29
2025;1455021;29
2025;1427420;29
2025;5001294;29
2025;99476;29
2025;100956;29
2025;1184060;29
2025;1257562;29
2025;72767;29
2025;1184047;29
2025;1399477;29
2025;5000001;29
2025;5001314;29
2025;5000931;29
2025;91399;29
2025;1184432;29
2025;85652;29
2025;5000001;29
2025;9988;29
2025;5001341;29
2025;1879;29
2025;13286;29
2025;3418;29
2025;1408508;29
2025;108882;29
2025;5001183;29
2025;1518495;29
2025;5000980;29
2025;7414;29
2025;1258021;29
2025;107666;29
2025;1483773;29
2025;8960;29
2025;1483773;29
2025;6496;29
2025;71859;29
2025;5000979;29
2025;57852;29
2025;57852;29
2025;5000001;29
2025;1453564;29
2025;5001033;29
2025;80037;29
2025;1200712;29
2025;5000001;29
2025;20360;29
2025;5909;29
2025;75821;29
2025;8960;29
2025;72667;29
2025;108882;29
2025;82224;29
2025;72675;29
2025;1438629;29
2025;5001033;29
2025;103596;29
2025;1483805;29
2025;39415;29
2025;1483773;29
2025;97679;29
2025;5000930;29
2025;85652;29
2025;66248;29
2025;11316;29
2025;1179501;29
2025;13424;29
2025;10224;29
2025;1190280;29
2025;1192047;29
2025;97679;29
2025;18594;29
2025;303;29
2025;5000812;29
2025;120983;29
2025;5001183;29
2025;1257524;29
2025;1445016;29
2025;1483773;29
2025;8554;29
2025;85652;29
2025;1188900;29
2025;65114;29
2025;99476;29
2025;11114;29
2025;1029763;29
2025;1421013;29
2025;1292917;29
2025;57852;29
2025;6496;29
2025;1321864;29
2025;1179189;29
2025;1399478;29
2025;12692;29
2025;1349675;29
2025;1108281;29
2025;1200712;29
2025;72767;29
2025;4503;29
2025;54490;29
2025;7414;29
2025;1385538;29
2025;1399486;29
2025;1261972;29
2025;100688;29
2025;49060;29
2025;57852;29
2025;13723;29
2025;1184325;29
2025;11114;29
2025;58412;29
2025;1292713;29
2025;20249;29
2025;1406536;29
2025;12569;29
2025;1184047;29
2025;1399477;29
2025;1184060;29
2025;1399485;29
2025;1322329;29
2025;65114;29
2025;1193759;29
2025;103596;29
2025;5001183;29
2025;18447;29
2025;60660;29
2025;1292869;29
2025;72681;29
2025;1399482;29
2025;14359;29
2025;5000933;29
2025;16236;29
2025;4503;29
2025;5000931;29
2025;5000930;29
2025;1342449;29
2025;1166567;29
2025;78256;29
2025;1399481;29
2025;5000931;29
2025;65114;29
2025;1192188;29
2025;39415;29
2025;1399483;29
2025;100956;29
2025;7676;29
2025;57852;29
2025;64918;29
2025;93001;29
2025;5001294;29
2025;1187646;29
2025;3677;29
2025;3418;29
2025;1200578;29
2025;13286;29
2025;5000931;29
2025;5000931;29
2025;1419799;29
2025;1202539;29
2025;4082;29
2025;1457503;29
2025;1457707;29
2025;13723;29
2025;1188849;29
2025;1518;29
2025;1408509;29
2025;5000978;29
2025;37304;29
2025;15475;29
2025;1029204;29
2025;1518495;29
2025;1168313;29
2025;65114;29
2025;1408509;29
2025;1292725;29
2025;1102360;29
2025;1292917;29
2025;1408507;29
2025;303;29
2025;82224;29
2025;12569;29
2025;1342536;29
2025;1258021;29
2025;82224;29
2025;1439;29
2025;1200712;29
2025;1399479;29
2025;1202553;29
2025;1385538;29
2025;93001;29
2025;13200;29
2025;1445016;29
2025;1026;29
2025;1397771;29
2025;49910;29
2025;1068548;29
2025;15783;29
2025;1187646;29
2025;16904;29
2025;1397772;29
2025;64918;29
2025;9326;29
2025;1629;29
2025;78256;29
2025;58412;29
2025;1399481;29
2025;18594;29
2025;18594;29
2025;1483759;29
2025;1485621;29
2025;1408507;29
2025;1445016;29
2025;1342505;29
2025;1399479;29
2025;1342449;29
2025;2695;29
2025;1399479;29
2025;1399618;29
2025;1267038;29
2025;82224;29
2025;13601;29
2025;5000979;29
2025;6711;29
2025;10591;29
2025;1190280;29
2025;91219;29
2025;1102360;29
2025;1399618;29
2025;101228;29
2025;1321864;29
2025;1171609;29
2025;11446;29
2025;389;29
2025;12692;29
2025;8554;29
2025;1190280;29
2025;1399615;29
2025;19294;29
2025;1189778;29
2025;51835;29
2025;1102360;29
2025;1178672;29
2025;1445016;29
2025;5000930;29
2025;1342536;29
2025;13200;29
2025;1178672;29
2025;1200712;29
2025;60660;29
2025;1108786;29
2025;1180318;29
2025;1109361;29
2025;6496;29
2025;5001033;29
2025;1399618;29
2025;1390317;29
2025;13866;29
2025;16236;29
2025;1399478;29
2025;14563;29
2025;84352;29
2025;4503;29
2025;64918;29
2025;1349675;29
2025;1108786;29
2025;1168313;29
2025;1171609;29
2025;13996;29
2025;71859;29
2025;1349675;29
2025;2695;29
2025;1427370;29
2025;72767;29
2025;1397771;29
2025;1399618;29
2025;100956;29
2025;1408259;29
2025;12970;29
2025;12813;29
2025;1029204;29
2025;11114;29
2025;87537;29
2025;4503;29
2025;1258023;29
2025;1187646;29
2025;59414;29
2025;100956;29
2025;1188127;29
2025;1267038;29
2025;1399618;29
2025;1257524;29
2025;1184325;29
2025;1317634;29
2025;97679;29
2025;1399481;29
2025;98406;29
2025;1188127;29
2025;53338;29
2025;758;29
2025;12015;29
2025;1465625;29
2025;1188127;29
2025;59414;29
2025;1188127;29
2025;1188127;29
2025;1457503;29
2025;58412;29
2025;72667;29
2025;1455021;29
2025;72417;29
2025;1184325;29
2025;1189778;29
2025;1258023;29
2025;1322329;29
2025;14615;29
2025;65114;29
2025;78256;29
2025;1202573;29
2025;1261971;29
2025;1330031;29
2025;1192047;29
2025;5001183;29
2025;5920;29
2025;14615;29
2025;11114;29
2025;5001314;29
2025;1419799;29
2025;1264844;29
2025;1458090;29
2025;72675;29
2025;1408509;29
2025;1166567;29
2025;13866;29
2025;1183958;29
2025;1171609;29
2025;5001466;29
2025;1397773;29
2025;9326;29
2025;389;29
2025;5920;29
2025;7676;29
2025;1189778;29
2025;1108281;29
2025;1342449;29
2025;5000930;29
2025;18594;29
2025;1292725;29
2025;1168313;29
2025;57852;29
2025;1518495;29
2025;1168313;29
2025;1202553;29
2025;1390309;29
2025;7105;29
2025;120983;29
2025;18594;29
2025;1445016;29
2025;1202553;29
2025;69464;29
2025;1399616;29
2025;72675;29
2025;1202553;29
2025;1399618;29
2025;6496;29
2025;66248;29
2025;1334344;29
2025;18594;29
2025;1180318;29
2025;1026;29
2025;57402;29
2025;1408259;29
2025;78256;29
2025;78256;29
2025;1202553;29
2025;1292713;29
2025;1457006;29
2025;14234;29
2025;1185076;29
2025;72669;29
2025;1342537;29
2025;1192047;29
2025;12970;29
2025;1399479;29
2025;1257562;29
2025;51835;29
2025;11233;29
2025;1487290;29
2025;1102360;29
2025;82224;29
2025;72675;29
2025;1385538;29
2025;1257524;29
2025;1292917;29
2025;1180318;29
2025;13866;29
2025;91219;29
2025;1190280;29
2025;120983;29
2025;1397772;29
2025;1202553;29
2025;16904;29
2025;5000979;29
2025;1200712;29
2025;5909;29
2025;1214209;29
2025;87537;29
2025;18472;29
2025;1342536;29
2025;13996;29
2025;1184060;29
2025;7837;29
2025;1108153;29
2025;1163738;29
2025;1427420;29
2025;1408262;29
2025;72767;29
2025;13424;29
2025;8698;29
2025;12813;29
2025;1363536;29
2025;51835;29
2025;5001294;29
2025;59174;29
2025;1184047;29
2025;90059;29
2025;1399486;29
2025;1185025;29
2025;1202588;29
2025;1258023;29
2025;98406;29
2025;1292726;29
2025;1390317;29
2025;1342449;29
2025;91219;29
2025;1421100;29
2025;72667;29
2025;82224;29
2025;1108281;29
2025;12813;29
2025;1136509;29
2025;3148;29
2025;71859;29
2025;1184047;29
2025;1342449;29
2025;100956;29
2025;1397773;29
2025;71859;29
2025;1202553;29
2025;1135207;29
2025;1104264;29
2025;1397773;29
2025;2695;29
2025;11446;29
2025;1026;29
2025;1184047;29
2025;1390317;29
2025;39415;29
2025;59414;29
2025;1292917;29
2025;1406536;29
2025;1292726;29
2025;75821;29
2025;1178524;29
2025;1258023;29
2025;9996;29
2025;1399481;29
2025;9805;29
2025;59174;29
2025;1457503;29
2025;108014;29
2025;98409;29
2025;14563;29
2025;19206;29
2025;1342610;29
2025;1399614;29
2025;1334344;29
2025;12970;29
2025;6496;29
2025;1202539;29
2025;100956;29
2025;9805;29
2025;39415;29
2025;18472;29
2025;9996;29
2025;9996;29
2025;1059179;29
2025;1390317;29
2025;1399482;29
2025;15475;29
2025;9996;29
2025;107766;29
2025;1029204;29
2025;107766;29
2025;107766;29
2025;1192047;29
2025;19086;29
2025;1068548;29
2025;84352;29
2025;107666;29
2025;1178524;29
2025;93001;29
2025;1399287;29
2025;93001;29
2025;1445016;29
2025;1399477;29
2025;72667;29
2025;100956;29
2025;2392;29
2025;78256;29
2025;85652;29
2025;65924;29
2025;150039;29
2025;53338;29
2025;90059;29
2025;5001294;29
2025;5001294;29
2025;51835;29
2025;1190280;29
2025;12345;29
2025;5001294;29
2025;5001183;29
2025;5000931;29
2025;1171609;29
2025;91219;29
2025;19850;29
2025;1136509;29
2025;1445016;29
2025;103596;29
2025;5000981;29
2025;72417;29
2025;90483;29
2025;12569;29
2025;100688;29
2025;72667;29
2025;1399479;29
2025;20360;29
2025;5001294;29
2025;78256;29
2025;82224;29
2025;101228;29
2025;12015;29
2025;84352;29
2025;1257777;29
2025;1342505;29
2025;13866;29
2025;1477973;29
2025;1193275;29
2025;1193275;29
2025;12569;29
2025;1202553;29
2025;1322329;29
2025;57402;29
2025;90483;29
2025;65114;29
2025;4503;29
2025;1397771;29
2025;1168313;29
2025;18447;29
2025;90483;29
2025;5345;29
2025;1397772;29
2025;90091;29
2025;1059179;29
2025;5001466;29
2025;2918;29
2025;65114;29
2025;5000980;29
2025;1399616;29
2025;72681;29
2025;18594;29
2025;90483;29
2025;90483;29
2025;1397771;29
2025;11233;29
2025;1399480;29
2025;1178524;29
2025;1193759;29
2025;1455021;29
2025;13424;29
2025;1421013;29
2025;12569;29
2025;1193759;29
2025;14563;29
2025;7676;29
2025;121850;29
2025;1477973;29
2025;1190280;29
2025;72663;29
2025;1026;29
2025;13286;29
2025;1185903;29
2025;90483;29
2025;87941;29
2025;87941;29
2025;1419799;29
2025;1399615;29
2025;11233;29
2025;1178524;29
2025;72681;29
2025;1397771;29
2025;1385538;29
2025;1200712;29
2025;1292917;29
2025;54494;29
2025;108882;29
2025;1399614;29
2025;1135207;29
2025;1292917;29
2025;59414;29
2025;13866;29
2025;14615;29
2025;1390309;29
2025;1438629;29
2025;1202553;29
2025;13866;29
2025;1202539;29
2025;87537;29
2025;1385538;29
2025;1185025;29
2025;1178524;29
2025;1342505;29
2025;1397772;29
2025;1068548;29
2025;1342449;29
2025;1192237;29
2025;16236;29
2025;758;29
2025;1292917;29
2025;13723;29
2025;57402;29
2025;1439;29
2025;75821;29
2025;1421100;29
2025;1399484;29
2025;1292917;29
2025;1879;29
2025;1192237;29
2025;80037;29
2025;1179501;29
2025;1185076;29
2025;1192237;29
2025;1399481;29
2025;11446;29
2025;100956;29
2025;1342449;29
2025;12692;29
2025;8554;29
2025;1163738;29
2025;14975;29
2025;1192188;29
2025;1399618;29
2025;10591;29
2025;19086;29
2025;1261971;29
2025;1399482;29
2025;100956;29
2025;84408;29
2025;5001294;29
2025;1518;29
2025;84352;29
2025;1321864;29
2025;1438629;29
2025;1390317;29
2025;10224;29
2025;1397771;29
2025;1397771;29
2025;18447;29
2025;14359;29
2025;1178672;29
2025;7837;29
2025;1108281;29
2025;1518;29
2025;1385521;29
2025;5001183;29
2025;1187646;29
2025;7837;29
2025;65924;29
2025;1408259;29
2025;1185076;29
2025;12;29
2025;1399478;29
2025;11316;29
2025;2695;29
2025;5000930;29
2025;12015;29
2025;1178672;29
2025;72663;29
2025;1261972;29
2025;78256;29
2025;12345;29
2025;20249;29
2025;5001294;29
2025;54490;29
2025;1193275;29
2025;4720;29
2025;5000812;29
2025;15343;29
2025;1317634;29
2025;12569;29
2025;1184432;29
2025;5001294;29
2025;1185076;29
2025;1448710;29
2025;82224;29
2025;18605;29
2025;5001294;29
2025;1101742;29
2025;5000812;29
2025;5001294;29
2025;1397773;29
2025;39415;29
2025;1483768;29
2025;90059;29
2025;65114;29
2025;103596;29
2025;11446;29
2025;72669;29
2025;108014;29
2025;1483759;29
2025;16904;29
2025;1292725;29
2025;1399287;29
2025;1183313;29
